,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,319837.93194503157,60726.42220811639,1194815.6561031728,88336.31198965151,-1.008273889562249,0.04658575504261509,-0.214668619083832,0.60229681108599,-0.5038614220593215,0.3643016340026754,-3.1690131302077513,0.8597022319316522,-13.10396729867109,-8.678383945213978,-0.23623915559650327,0.2531293306617535,0.13093984027069894,-0.018157978650197283,-1.6268575322940406,-0.15138715912604286,-0.3268868721896132,2.765098106559791,0.1732514433905023,-1.828054821227517
intensification,339136.9582206962,51125.36426683254,1086840.7368844135,111682.59697670341,0.9710339898307843,0.07956940387906304,-0.8166305471647273,1.284042715526089,-0.4543823119865109,0.049131229649584336,-5.4884778142440345,0.08296193414627168,4.242594013447684,-3.159344402220508,1.2583896860616925,1.2351358187183095,0.3338176275503058,0.06862307598488405,0.11467259101179007,0.6525683031395841,1.8388033332466642,5.448746962589767,1.2239651579823256,-1.531066893697504
mature,266856.4027817429,97213.40070139713,884425.4054974364,317837.6690513473,4.384815920531094,-0.3480877855136278,-4.00575860443221,-2.3849923953590135,-1.821048465543078,0.18921217954195646,-6.785161450986724,0.16006530121240548,-5.636461545497828,-15.763476073179659,2.6385790208832747,-1.2179859593119866,-2.1248921606523465,0.600547878087571,-2.8154984608598506,1.7696276169831477,3.732884439908198,3.590605674027987,-1.6255689112997713,-0.011203893302453515
decay,309098.96404333744,76878.93526090858,2165462.66376949,188819.28413486134,-0.44654985090984795,-0.06400484186000609,0.4782288143093744,-0.46924076706836415,1.8433091812200382,-0.325971083255178,20.168283009048675,2.1727274982510005,25.17922744322322,61.25432387332115,-0.5630913877366472,-0.187028544615796,0.2581869849754135,0.19767589976508046,7.039856610407578,-0.8529122776230423,-2.0956768890144777,-13.160105362040614,0.1184110578119001,-2.0781701944963045
