,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,154653.76683321316,202763.43636070838,1186631.6706586268,335807.5433280346,-1.499406629352491,1.0054328944246929,1.9854449578781812,2.6405430026677266,1.3778504898085613,0.6674778169746468,2.80377598686844,10.890722519950831,47.40816214446532,68.66300004031623,-0.604365638209877,-2.683674476754705,-0.2946462462548206,-0.8086106575840548,4.3560379628286885,4.498090243428735,-2.16647047099118,1.066223647434558,0.1590216336843322,-7.04773032131164
intensification,131801.77876741427,193024.1764875289,1284785.1312231058,487757.95143252204,-2.0832746062966274,1.185521876776982,3.2912687699035272,4.648543434180257,1.3541765661686136,-1.2859216517833845,1.7476793274479216,5.647992416131261,55.20606161750054,59.32977298987868,0.20943683417893735,1.1345409727834361,-1.106903686157161,-0.4807168171508736,0.3057214111725356,2.9103828859926764,-3.3588329818454206,-2.6499520798822864,4.268226392035787,-4.094884194415315
mature,81176.4622885069,150355.4575084512,1187651.354244996,586897.4214610732,-1.6120789396574402,0.5708645254514629,9.321775205787539,7.679050963357944,0.14333367868089691,-0.0851256171152571,-6.870469841510918,6.877350368223066,69.68476703598594,81.9948404311004,0.232975350080097,3.9019345745913334,-1.3469085844613584,-1.9715948549818991,-4.19616577208884,3.144419001433196,-2.531456677348232,-5.035392196708022,5.221717200039839,-2.0902071243602753
decay,48874.58024690207,135199.3195700342,1556587.7835806713,510976.34183829126,-1.0174769072139858,0.22417839488103825,11.038362844579982,5.9474784199322075,-0.3265625007063285,3.2601590534195393,-19.376001240252215,4.421059277655039,74.94615954685693,102.82777823141882,0.1615401437209974,3.168005088062035,-0.1655485808948023,1.5296527921711227,14.522426696300032,-4.213001503905284,-0.6322845925214213,23.877541999186246,3.9927937638027524,-3.5431763569125487
