,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,712305.862154009,329000.2165957618,4168267.9804643197,479946.16662140144,4.886453988676498,0.8707578720341054,0.23970502485463618,10.398231967332777,-3.880798221434189,24.373174538063665,-23.83687336317073,-16.910034900711246,233.70550208264373,123.84137207130412,1.478552896881672,-4.392099587092325,12.601482417197149,-5.641668607841226,6.293865844299177,-0.42016992346757,22.23949249934194,25.00458019393877,-20.48736905060622,6.331338034765535
intensification,916606.3608600725,353008.85718529054,5497642.971233143,533406.9725234368,1.782469945495928,3.334291004392618,-12.252880897755835,12.043357483690363,0.45213659857381605,7.385684936847006,-69.19397596307785,-6.361954054159279,383.54753842478436,257.98181375411855,-2.0944347660555525,6.110955720582183,1.1132163521244707,-0.37618577569284456,21.480144566308095,-0.24597590147370865,5.7778407034392005,101.14453148164586,0.9471957667578921,-18.180260228760627
mature,782134.5091300907,249237.43660550236,6631553.589005824,457470.812878651,-2.1918987849842573,2.3440884106890922,-26.56026412169322,6.610931135629222,-8.390813166574965,2.0496831370233344,-40.450081518775654,-5.043363003023703,585.7690226861716,433.8213291181146,-2.9181270629957754,-0.07026659545355829,-7.878042209458377,-0.5674880427834871,-4.791334401626405,-1.0472616647595787,0.664960582821423,64.41091002382673,1.6496715451333102,-29.175093919058313
decay,280150.84326846676,68834.4883738452,4469671.416859942,138777.80080430573,-4.033622965365398,0.25906862184530977,-0.9599889623009865,0.9110120770184098,-5.1703174808927574,1.0555340204322956,6.974705357473046,1.8035802002337789,-4.92660259495635,-50.05624873210759,-0.07925825696073958,-0.12203764522139808,-0.3418619748378219,-0.5768951897501108,-4.704777852143894,-1.0982897776585379,1.0539011625348471,-6.68587128195055,-0.9804857550093059,-4.772871017211712
