,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,545188.7853324087,308688.6981185396,3198737.903279558,328976.61586748506,0.4441611596781462,0.39842347479063944,-1.1696064787030607,8.850009734170838,1.3528369780835172,5.000656322613524,-2.6310937112387216,-6.606498730075453,155.7618238512456,135.1996287461396,0.4556910715957313,4.465388567543975,2.486616780581562,-3.5136863395194218,1.261931550022887,-0.7472254177432063,1.9763644369668305,4.618470580286523,-0.0627564027527479,-4.160342900541652
intensification,702674.5478005531,135218.45889386212,3750155.084284884,409420.9157147368,11.9407975705266,-0.155105974857163,-6.709258290211512,1.7338524700914006,1.6976644056915222,-0.009359031726362203,-50.09578133971008,-2.343008394903831,41.20107346539664,-14.33178079312393,7.9190048653751415,1.971489017599221,0.5108273059138576,-0.5098943075637739,5.680147536898953,0.7387914132564958,10.598854495891771,50.54438959629395,1.3884231691111522,-5.361310952142586
mature,641474.2469245296,179164.73238232272,3985054.5237852596,381367.8939081888,13.369606935394193,-2.0312647994608226,-4.483090224852773,-11.109587804495693,2.269339812884186,-2.51930071038929,-16.69495015158743,-0.8526386165571049,-167.42043114569418,-213.01197535618886,3.3337882091340667,-3.2349778478151023,-1.3903658196926667,1.3210592335547822,-5.255099726213656,-2.5046131212686435,7.6786365033565165,2.5533337148323527,-5.237963061090797,4.974523074931381
decay,323060.2629404259,225604.63324961526,2095491.7762866225,471588.8636087784,5.061940610908091,-1.832531055876142,-9.466238782455049,-6.326074484521069,-3.1440652919870256,1.474055269948851,22.470810805537514,-9.367731529647134,-103.05813141596937,-112.87355119859774,0.7578893728827577,-2.2209022618049854,-1.938263924602263,-0.26829820216557243,-12.233962433150467,-0.7308020017346877,4.435210922416713,-30.300475067141026,-6.235896900759347,5.496765229978464
