,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,462207.4533486916,102847.2770392605,3035692.825671754,189180.72863166744,2.6464546018938604,-0.19430562614386487,-3.9650437302727966,-1.079319758498627,-2.810844650005325,1.281888262304527,-19.524515336802544,-7.678097350457376,1.7503580532685534,1.7942557872868594,1.0274653022913753,-3.3542525787284574,0.6307198677080683,1.5503580993636366,2.7042262062492792,-4.148619754645058,5.893713493463389,23.547330671430757,-0.6165442952956522,0.6437536240381498
intensification,680698.007366599,71975.15261348952,3138146.7735817973,137147.6718862197,3.820438268786861,0.26472212597880357,-1.8942327864120942,1.303457528595121,7.010836719466339,1.1454781096712707,-0.13453304184445777,-2.553511234164743,3.644694962738341,-17.213610628837564,2.03620910430353,0.5799920209991895,1.0871383892777613,0.3924221744392684,4.672435667531834,0.32707308433293847,-1.8385379354229114,2.880763227001524,0.28567946738431516,-0.31710599650953303
mature,495251.7960536307,264402.63258673606,4399064.435760136,419641.07814642,-2.857962871492639,1.2934279498226875,-10.200159121073934,4.994051585218682,-0.6626007351571479,2.497327807896618,41.44706739075812,1.770043910636259,289.20621147178036,192.20970237081553,-0.3361390488034142,1.7450943777347778,-7.002667024479799,-0.5102892363390448,-4.829442757634751,3.9779632739112327,-7.904601210992603,-33.2183881558263,0.6930065911603317,-12.986291343017642
decay,487835.02674436005,159916.63497080086,3391474.503736822,427612.06005777564,2.393606638198862,2.1498949881053693,-24.794845910209457,3.0188325117857384,10.182416365345095,-8.103590714820834,-64.12084782580835,-13.992769932554456,359.0675668191515,265.2307904369389,-0.13396704706647758,0.9872482209049529,5.720612661330526,-0.32173341108533104,-7.888680453265709,-1.3193575690687744,0.08169792228966441,78.63340664455323,8.650794827415872,-15.140266058509509
