,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,813250.4291258319,205694.8904941875,4599952.415152043,237738.0068919163,7.318696882668014,1.7972489820598412,-2.186595122893683,7.29227362178554,20.066134006761065,0.22078149679852802,-62.28784374806579,2.275545144581484,153.57827896457025,119.45266838068544,2.630689958558085,2.982336237275566,-1.5555305641353054,1.3998150033301655,13.5398715741102,0.5924105614323905,-12.505718706168517,70.69561356240165,6.674058146257335,-11.162003327828316
intensification,664264.5558772006,329894.3460262165,5995419.0190601,396935.9250992035,-4.044014377469694,2.1901437852381416,-3.4143572396674506,14.468548475074385,-0.5371297258064859,8.470137405388105,-77.17422546634695,3.033570221198751,310.8345069315037,291.428064599574,0.20835543885411417,5.017917797173377,-1.1347332365138743,-0.14891426223698784,6.178897827693446,0.43078053471635397,-2.451474102938941,90.81149491117753,3.6593530222111466,-20.485695401224234
mature,691766.0956260909,160390.31904046488,5488820.7949168235,244315.4737529055,3.5816816401691147,0.6337148833654662,-8.746554310097299,3.8849593976693213,-3.019831744694935,1.2348449250788307,-68.72424501801798,-4.618404258003361,355.4887270698214,309.38634616656213,0.003982801989423745,0.7746040421650644,3.367688351228333,-2.708825301371518,-24.464755240248962,-3.7450480685704304,10.602916619457849,49.4243624476972,-0.6924257121464943,-11.758157518333688
decay,825112.371274258,124850.68592253861,3950597.8582702796,257378.53603279695,6.337157398784289,1.0001037490382134,-8.00768396925391,1.5322026876084083,7.602119354232234,-1.6760852181163184,-30.61944606661751,-6.856783344686479,132.87829263771457,120.72717207332543,0.595947521421382,-1.0089950017825358,-0.7295738407587299,0.19296910668280157,-9.154500937960053,0.12084482908712103,-0.994432047168461,23.135471699127077,2.4011532633693147,-2.5622584830887174
