19920993,1992-11-01 00:00:00,-133.39815,-42.20667,9.12317
19920993,1992-11-01 01:00:00,-133.37952,-42.17494,9.05488
19920993,1992-11-01 02:00:00,-133.33221,-42.15986,8.91412
19920993,1992-11-01 03:00:00,-133.25293,-42.10685,8.80843
19920993,1992-11-01 04:00:00,-133.13249,-42.02391,8.73921
19920993,1992-11-01 05:00:00,-132.99030,-41.98777,8.60810
19920993,1992-11-01 06:00:00,-132.80965,-41.91974,8.52032
19920993,1992-11-01 07:00:00,-132.62086,-41.92176,8.44374
19920993,1992-11-01 08:00:00,-132.44939,-41.96144,8.31120
19920993,1992-11-01 09:00:00,-132.26733,-42.01857,8.19668
19920993,1992-11-01 10:00:00,-132.06200,-42.06395,8.22204
19920993,1992-11-01 11:00:00,-131.82799,-42.14912,8.08727
19920993,1992-11-01 12:00:00,-131.56877,-42.25913,8.00226
19920993,1992-11-01 13:00:00,-131.30876,-42.39626,7.91191
19920993,1992-11-01 14:00:00,-131.02605,-42.52673,7.89211
19920993,1992-11-01 15:00:00,-130.74924,-42.68992,7.84988
19920993,1992-11-01 16:00:00,-130.48415,-42.85356,7.77698
19920993,1992-11-01 17:00:00,-130.20436,-43.02045,7.71745
19920993,1992-11-01 18:00:00,-129.92642,-43.18263,7.62347
19920993,1992-11-01 19:00:00,-129.68402,-43.36387,7.49453
19920993,1992-11-01 20:00:00,-129.42932,-43.55472,7.41133
19920993,1992-11-01 21:00:00,-129.16913,-43.73167,7.35456
19920993,1992-11-01 22:00:00,-128.89487,-43.65630,7.49682
19920993,1992-11-01 23:00:00,-128.61777,-43.81553,7.40750
19920993,1992-11-02 00:00:00,-128.32416,-43.99934,7.24644
19920993,1992-11-02 01:00:00,-128.02426,-44.21396,7.05786
19920993,1992-11-02 02:00:00,-127.71071,-44.48740,6.92372
19920993,1992-11-02 03:00:00,-127.38878,-44.77420,6.78416
19920993,1992-11-02 04:00:00,-127.05406,-45.06930,6.67922
19920993,1992-11-02 05:00:00,-126.77718,-45.35209,6.58406
19920993,1992-11-02 06:00:00,-126.49764,-45.60114,6.49083
19920993,1992-11-02 07:00:00,-126.22182,-45.82057,6.40030
19920993,1992-11-02 08:00:00,-125.91376,-46.08126,6.33214
19920993,1992-11-02 09:00:00,-125.57165,-46.32266,6.22642
19920993,1992-11-02 10:00:00,-125.20248,-46.54628,6.41409
19920993,1992-11-02 11:00:00,-124.79417,-46.86616,6.32173
19920993,1992-11-02 12:00:00,-124.38635,-47.17379,6.25454
19920993,1992-11-02 13:00:00,-123.95764,-47.42995,6.12017
19920993,1992-11-02 14:00:00,-123.56036,-47.66229,6.03016
19920993,1992-11-02 15:00:00,-123.18089,-47.87968,5.87399
19920993,1992-11-02 16:00:00,-122.81584,-48.06477,5.67232
19920993,1992-11-02 17:00:00,-122.43439,-48.27370,5.49822
19920993,1992-11-02 18:00:00,-122.08254,-48.46354,5.32245
19920993,1992-11-02 19:00:00,-121.69603,-48.70346,5.17786
19920993,1992-11-02 20:00:00,-121.32565,-48.99619,5.05030
19920993,1992-11-02 21:00:00,-120.93555,-49.35204,4.96631
19920993,1992-11-02 22:00:00,-120.49745,-50.10388,4.93895
19920993,1992-11-02 23:00:00,-120.00945,-50.53558,4.89189
19920993,1992-11-03 00:00:00,-119.51230,-50.90328,4.84453
19920993,1992-11-03 01:00:00,-118.98035,-51.26864,4.79056
19920993,1992-11-03 02:00:00,-118.48160,-51.63069,4.74364
19920993,1992-11-03 03:00:00,-118.02103,-51.98549,4.70670
19920993,1992-11-03 04:00:00,-117.59261,-52.37145,4.68872
19920993,1992-11-03 05:00:00,-117.20285,-52.76430,4.68310
19920993,1992-11-03 06:00:00,-116.83113,-53.15853,4.67727
19920993,1992-11-03 07:00:00,-116.46320,-53.53276,4.65182
19920993,1992-11-03 08:00:00,-116.08141,-53.89985,4.61980
19920993,1992-11-03 09:00:00,-115.69092,-54.24217,4.55850
19920993,1992-11-03 10:00:00,-115.46646,-54.54067,4.71829
19920993,1992-11-03 11:00:00,-115.07784,-54.92778,4.61162
19920993,1992-11-03 12:00:00,-114.68453,-55.33633,4.50671
19920993,1992-11-03 13:00:00,-114.28803,-55.75122,4.46009
19920993,1992-11-03 14:00:00,-113.84563,-56.11676,4.43991
19920993,1992-11-03 15:00:00,-113.36671,-56.43998,4.43707
19920993,1992-11-03 16:00:00,-112.90132,-56.76384,4.45311
19920993,1992-11-03 17:00:00,-112.46056,-57.07357,4.45095
19920993,1992-11-03 18:00:00,-112.08594,-57.36082,4.46865
19920993,1992-11-03 19:00:00,-111.75774,-57.63344,4.45470
19920993,1992-11-03 20:00:00,-111.45061,-57.93081,4.42541
19920993,1992-11-03 21:00:00,-111.12868,-58.20681,4.42463
19920993,1992-11-03 22:00:00,-109.84044,-58.49318,4.42998
19920993,1992-11-03 23:00:00,-109.42816,-58.73600,4.40303
19920993,1992-11-04 00:00:00,-109.11072,-58.91410,4.42875
19920993,1992-11-04 01:00:00,-108.76115,-59.09771,4.45663
19920993,1992-11-04 02:00:00,-108.36488,-59.26658,4.50631
19920993,1992-11-04 03:00:00,-107.98785,-59.37187,4.54399
19920993,1992-11-04 04:00:00,-107.49812,-59.48238,4.55540
19920993,1992-11-04 05:00:00,-107.00943,-59.58085,4.57547
19920993,1992-11-04 06:00:00,-106.48074,-59.70266,4.62424
19920993,1992-11-04 07:00:00,-105.89131,-59.83499,4.66301
19920993,1992-11-04 08:00:00,-105.23022,-59.98720,4.72354
19920993,1992-11-04 09:00:00,-104.51552,-60.17670,4.78207
19920993,1992-11-04 10:00:00,-103.86700,-60.42797,4.94380
19920993,1992-11-04 11:00:00,-103.16122,-60.63658,4.95882
19920993,1992-11-04 12:00:00,-102.34207,-60.81847,4.97387
19920993,1992-11-04 13:00:00,-101.47492,-60.95949,4.94350
19920993,1992-11-04 14:00:00,-100.53445,-61.07994,4.92478
19920993,1992-11-04 15:00:00,-99.60675,-61.17330,4.91234
19920993,1992-11-04 16:00:00,-98.65976,-61.26883,4.90547
19920993,1992-11-04 17:00:00,-97.81400,-61.36912,4.86007
19920993,1992-11-04 18:00:00,-96.87659,-61.52085,4.82932
19920993,1992-11-04 19:00:00,-95.91510,-61.68139,4.76826
19920993,1992-11-04 20:00:00,-94.91766,-61.82846,4.70363
19920993,1992-11-04 21:00:00,-93.95746,-61.95063,4.63745
19920993,1992-11-04 22:00:00,-92.82678,-62.03911,4.86938
19920993,1992-11-04 23:00:00,-92.01947,-62.07921,4.78915
19920993,1992-11-05 00:00:00,-91.24240,-62.11619,4.70586
19920993,1992-11-05 01:00:00,-90.59705,-62.14723,4.62297
19920993,1992-11-05 02:00:00,-90.00360,-62.16105,4.54357
19920993,1992-11-05 03:00:00,-89.43695,-62.14264,4.49400
19920993,1992-11-05 04:00:00,-88.82376,-62.08698,4.50468
19920993,1992-11-05 05:00:00,-88.18213,-61.97905,4.51412
19920993,1992-11-05 06:00:00,-87.50125,-61.87247,4.49283
19920993,1992-11-05 07:00:00,-86.60236,-61.86141,4.49116
19920993,1992-11-05 08:00:00,-85.40518,-61.98893,4.54636
19920993,1992-11-05 09:00:00,-84.03000,-62.19784,4.63792
19920993,1992-11-05 10:00:00,-81.94730,-62.53102,5.03388
19920993,1992-11-05 11:00:00,-80.47714,-62.77235,5.11215
19920993,1992-11-05 12:00:00,-79.19589,-62.96485,5.17457
19920993,1992-11-05 13:00:00,-77.99854,-63.10221,5.23865
19920993,1992-11-05 14:00:00,-76.83520,-63.16826,5.33690
19920993,1992-11-05 15:00:00,-75.69482,-63.19445,5.38372
19920993,1992-11-05 16:00:00,-74.62705,-63.19986,5.42764
19920993,1992-11-05 17:00:00,-73.67749,-63.19267,5.46424
19920993,1992-11-05 18:00:00,-72.86517,-63.17122,5.48042
19920993,1992-11-05 19:00:00,-72.19043,-63.15375,5.45637
19920993,1992-11-05 20:00:00,-71.59216,-63.14554,5.46739
19920993,1992-11-05 21:00:00,-70.96551,-63.12234,5.45600
19920993,1992-11-05 22:00:00,-69.19745,-62.96249,5.44351
19920993,1992-11-05 23:00:00,-68.18906,-62.96678,5.40272
19920993,1992-11-06 00:00:00,-67.17651,-62.97532,5.35814
19920993,1992-11-06 01:00:00,-66.14545,-63.01484,5.33448
19920993,1992-11-06 02:00:00,-65.07053,-63.04010,5.34365
19920993,1992-11-06 03:00:00,-63.93884,-63.04207,5.34896
19920993,1992-11-06 04:00:00,-62.74188,-63.04738,5.30365
19920993,1992-11-06 05:00:00,-61.47790,-63.05033,5.19056
19920993,1992-11-06 06:00:00,-60.00949,-63.04935,5.06554
19920993,1992-11-06 07:00:00,-58.49274,-63.04238,4.93634
19920993,1992-11-06 08:00:00,-57.10278,-63.03196,4.80195
19920993,1992-11-06 09:00:00,-55.51782,-63.05848,4.71878
19920993,1992-11-06 10:00:00,-53.52020,-63.05938,4.54040
19920993,1992-11-06 11:00:00,-52.16699,-63.19552,4.68655
19920993,1992-11-06 12:00:00,-50.88544,-63.23964,4.75521
19920993,1992-11-06 13:00:00,-49.56686,-63.25816,4.80043
19920993,1992-11-06 14:00:00,-48.07520,-63.31868,4.87181
19920993,1992-11-06 15:00:00,-46.69003,-63.46614,4.97999
19920993,1992-11-06 16:00:00,-45.30469,-63.71319,5.06071
19920993,1992-11-06 17:00:00,-43.76477,-63.99691,5.17872
19920993,1992-11-06 18:00:00,-42.26785,-64.23014,5.26363
