-1.957619891025571768e+00,-6.104840406878029313e+00,1.545904439163555133e-01,3.857246566661014509e-01
3.862088088339508674e-01,2.933842695716594173e-01,-2.110517966121694400e+00,-1.805806818510909961e+00
7.116753688456747717e+00,5.838813742189243428e+00,-7.072110636531427907e-01,-3.043726493300697111e+00
6.205236245728924516e+00,-5.787678629796644270e-01,4.296171887457148841e+00,-6.189000384830921631e-01
-5.795700393503368630e+00,-1.573572096622560146e+00,-1.255289659780500333e+00,1.311755943936534274e+00
-3.335797276031244429e+00,7.322488364205405054e-01,1.735309508172588444e+00,1.388054435078814430e+00
-2.404096282219901681e+00,9.056619843000198733e-01,8.761480452222080162e-01,8.294663486051707668e-01
-1.268127817709956595e+01,1.990415416867324705e+00,2.376430126530048259e+00,1.582213405008626284e+00
-6.769564086084208121e+00,5.008185587667342009e-01,1.866062110241756833e-01,-1.207803818565301057e+00
-6.521164643163561259e+00,2.744297952782992489e-01,3.592966260549256274e-01,-2.587905322360432248e+00
1.464940477973742894e+01,-4.336266527977070684e-01,-2.554934113580832999e+00,2.149436689999408401e+00
1.306035415766769248e+01,-1.437833379988375793e-01,8.012890353718455927e-01,-1.083574158887066485e-01
-5.752987167749675557e+00,1.010257791456571352e+00,-2.777859243178233406e-01,-1.813791829810654344e+00
-2.482392250926645172e+00,1.773508680354697331e+00,7.713900052791089479e-01,-2.356225695682724997e+00
-2.720085884091202555e+00,6.414960518915209242e-01,-1.755227763907388550e+00,5.461912062084306463e-01
1.587448598787592369e+00,1.859791050018259728e+00,1.514744543135567723e+00,-8.821877506023910465e-02
-5.675440990768854554e+00,3.208967797035480740e-01,-2.706734042352414993e-01,7.694094879973453205e-01
-6.351143349084011902e+00,3.888657257052739458e-01,-3.382762609743933613e+00,-3.289150214028143671e-01
6.886853807260816529e-01,-1.459914063560336484e+00,-2.013991686976834394e+00,-3.573664318980263044e-01
5.210224016668809632e+00,3.086678622681517492e+00,2.251882735601732133e+00,-1.622149260137351945e+00
-4.254868986806888742e+00,2.256044346996481931e+00,-5.246681871765461302e+00,-9.332717825574804449e-01
1.625373050778288198e-01,2.611998550853106504e+00,-2.967795559746782885e+00,-1.861412868954380295e+00
-1.010926863760384375e-01,-1.601114890876815133e+00,-2.285300294405668176e+00,4.834740860660737272e-01
-3.844293000707874608e+00,-1.356497056217628172e-01,-3.709821323911891788e+00,-1.052406000033011102e+00
-5.912972193961341105e+00,1.414106844690125486e+00,2.783984925198483840e-01,-3.372112287772222605e-01
1.857510342298097861e+00,5.664791304346647460e-02,-5.253206805334325047e+00,-4.880850342711234857e-01
3.020549322277397142e+00,2.760413349412517814e+00,4.442652217915665086e-02,5.325660035028023653e-01
-4.438355971206750183e+00,-1.110993033028774057e+00,9.642576623075758135e-01,1.466528568511760833e+00
-5.037550683418855257e+00,-7.221160978185561241e+00,-2.112073045894574896e+00,-3.719255507324398247e-01
1.522133510229621844e+00,3.277837838788240976e+00,5.052548491474766479e-01,-2.099212524122870516e+00
-9.846220993908375574e-01,-2.046822963965426734e+00,-1.641026887581989779e+00,-5.597484884403368666e-01
1.246475723175929495e+01,5.002261187903962736e-02,2.314951989270433996e-01,1.734297586869599117e+00
4.067671048649812882e+00,-3.883069727135033400e-01,6.432758353465182211e+00,5.923014829642631263e+00
-4.823875248825467921e+00,-1.332394341190713538e-01,-1.447913777808976232e-01,4.743824042219677573e-01
-7.784894608845563724e+00,3.117023135950061530e+00,7.633797174759503479e-01,1.531307467227236430e+00
-4.001988738360103603e+00,9.021066368706045502e-01,1.604137223673631985e+00,-1.831795679232409990e-01
