,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,893245.0988473181,102612.22390055975,4327058.423723701,174242.3697629275,9.392933609988175,-0.0476204229497692,-2.9225148438795228,2.1610004280169135,7.41479990045655,1.1002874537805905,0.796940126858793,-0.19560977979785302,-153.4117101000841,-157.89241545795574,2.0816215137411422,0.0851183006812511,8.037620299032595,0.01751081446513547,-4.511380311425008,0.8815597771899203,9.968133585614448,-11.778739204392451,1.1258442116512277,-4.0063457149086625
intensification,694843.6430975995,322442.5680352014,4286272.536067247,650625.4837660742,2.5079395681509675,4.4061873853112505,-11.77266286307582,15.812197685046998,10.324466015852408,1.8442263501477012,-36.38960472916403,1.472831211409221,169.2845683598673,151.51647198078308,0.542414914461811,7.811039185360215,-3.6393974868104055,0.9596057985395758,-1.039730410281778,3.2321561639346803,-7.049736549200593,44.6145976138071,10.521389748127625,-25.825535595597362
mature,282449.51116965484,110236.14640659973,3250441.5537435682,420332.4048372511,-4.175522690293903,0.12751949034803944,-4.7519074367841885,1.269443044975353,-5.268929883259552,2.203716819581946,-27.074630200484737,-7.246947829990197,227.260110242643,255.7087592837784,-0.9868676101012714,0.029499559586991065,1.7342942649305735,-1.692509711482228,-8.23009647070861,-5.990564316033059,2.955220948244262,27.771963856854214,-2.7543029764368607,-4.764966967802403
decay,364742.42331845907,72511.98405166548,2278874.116577162,115480.10381024353,-3.960464172003568,0.16711069005857193,0.16292062226853365,0.935418484299813,-3.367760330796281,0.03427889881246811,-0.7168989441476353,0.5393654132251964,106.85550716884892,92.8471918897155,-1.347483120406243,-0.24842945129315572,0.5547729444378716,-0.043293338206059136,-2.547823031649398,0.08772249667398245,0.12917979328915813,1.966619462233269,0.6907355572227137,-1.2241407785824931
