,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
intensification,846720.5830834048,252266.80106399124,4560044.510413533,448981.1876675904,8.858113352718272,-0.3334077241806021,0.9148752396533647,8.215639524232426,14.279835947926006,13.687436646961704,-0.14222993658299288,-15.414480133351883,211.64051045151936,224.77367706730087,-1.6615127057875874,0.47462762440056155,-3.4235849829671254,-1.2195509020625117,11.448535935566682,-0.6645264764862977,-9.17871530235546,1.8177772797780392,-6.357940300611187,7.449189372286526
mature,767931.0823480304,230051.33063873628,4993675.810683928,412472.5469171934,8.724801241524197,0.009313748602632,1.6251843065524725,11.84277330755154,14.60970921400641,10.54036689668531,-35.50714348040016,-10.739049448977054,243.01280628828584,241.28469191231272,-0.7108966691890435,4.535138066327928,-0.5899648658952167,-1.783647044138425,20.1870888337477,-0.5198482259347548,-6.465559089774796,45.34424676607119,-0.49055438187482636,0.001612222043231304
decay,931228.3877064171,139167.16856057258,6373664.232375501,305794.8933639,-5.182578854070401,-0.9264079937587425,0.27995717174427254,5.423619972383653,3.895459946944933,4.859963668177216,-0.5558022274001413,-8.976123295258828,148.89536511860655,104.62062912012671,-2.8242699548629426,1.971605476749835,4.689085966980171,-1.4725195341562134,22.572096916672226,-2.273599332371176,-5.315360827793905,28.030520826398497,0.017544763808965858,1.558861162248272
residual,1219995.4375203752,71572.53487779666,7056396.070255326,204282.92215343623,-12.355518829581206,0.16180430889114344,-2.45314910200385,-1.1314354413170897,-7.602787408829504,-2.881684477628994,83.78533313000513,0.3818108132108844,-157.55107005438097,-200.85526182369284,-3.9521313785986765,1.0397977926690192,-0.5675019789413694,-0.4438401420942789,-14.862278899693507,0.2045640902499705,-5.158429090801928,-83.8389440981136,1.1446045853264817,-1.4989603836476744
