,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,1191225.6616998299,60513.379823010415,5803257.410768491,234104.4953635326,-4.4808357294984225,-0.4646079628124595,1.0524525469698538,2.5901346438923674,1.7356359588495043,4.779764093411035,-42.00226643972562,-9.836992719329626,87.95129113862448,127.1052851969978,-4.626727929958288,-0.30411319042989277,1.6041956980342338,0.1269325175513237,-0.9369121162497157,-0.09809189619516161,-5.076883953126153,44.493737506004464,-1.5980889691548834,8.20121872621195
intensification,1354438.7835469705,254137.96673654305,5982834.027416723,532452.91693617,5.6875194634677495,4.711018331055539,-17.797210084707054,7.279759119725869,26.57755713718292,3.285634196269886,-5.3931275241149175,8.535960336400805,-82.39193014366231,-211.90121294111015,-4.578421134682545,-0.4031918878822358,-4.0327964791471285,3.8234820223946415,2.2816425550704538,5.561720463063332,-20.21181582180676,19.784460700424674,3.1065886147950863,-28.051209077770398
mature,331216.8892658377,594467.8571346715,6616032.339411031,1209471.534682364,-1.8963501794637805,6.022665306823334,-31.258426890000184,13.296329551504128,13.037091358533123,6.9263937464031144,-63.97682715628889,6.142256727573886,692.1102722130836,642.4330857704675,-1.602132189319361,1.1244096767054579,-4.139875140923567,-5.6454295516468855,6.347351247065163,-4.559150036884892,-13.050651372097137,103.47895547281803,-5.298159053369205,-55.256163205963084
decay,333260.06243069476,102550.45608177118,2515758.986860446,264272.16546876694,0.15962222287980019,0.37052413176687,-2.9712076359557753,1.0641880594729658,-0.621576429489859,0.9848110776897084,0.6994573074445252,-2.7519288884893935,143.3489110765301,119.72247282399259,-1.0757374375845368,-0.9198248130736154,-0.3305334240810902,-1.6930975500195173,-29.161213503108403,-4.281038069450554,0.8211893600554391,-27.04908539747694,-1.9842447000031305,-5.564504876389901
